title,name,star,date,comment
美味しいです。,アーモンド,5.0,2015年4月17日,元々野菜ジュースが苦手て、以前は野菜＋果物が５０％ずつのジュースを飲んでいましたが、このジュースは美味しく飲めます。飲みきりサイズなのも、気に入ってます。職場の冷蔵庫にも入れておいて、ちょくちょく飲んでいます。が…、送料が発生するようになったので、送料込でも安い、他の通販会社を利用することにしました。この商品に関しては、2000円以上にならなければ、アマゾンは利用しません。☆の数は、商品に対するものです。
タイミングよく安く購入！,購入者,5.0,2015年4月16日,KAGOMEの同等商品より安かったので、こちらを購入しました。味としては、トマトの割合かもしれませんが、KAGOMEの方が若干味が濃く感じられます。それにしても価格の変動が激しいですね。次回も安い時に上手に購入できたらと思います。
毎日飲んでいます。,通販おばさん,5.0,2015年4月20日,ジュース感覚で飲んでいます。これからは、特に気候的にも活躍してくれそうです。1ケースから送料無料で購入できるのがありがたいです。ただ、今回は特にセール価格だったみたいです。朝のYooと1ケースずつ同時に注文したのですが、別口の配送でした。どちらも送料無料ではあったものの、それぞれ段ボールに梱包されていて、もったいない気持ちもしました。
まずい,エヴィン,2.0,2017年5月4日,好みの問題かもしれないが。気持ち悪くなるくらい私的にはまずいと感じる。円筒の商品は半日分だがおいしく感じる。保存食用には良いと思い購入したがそれが使用されずに済みそうなので良い。
1日1本,Corocoro,5.0,2014年9月9日,ペットボトルを前まで購入していましたが、どれぐらいのんだかわからないので、紙パックに変えてみました。1本飲めばわかるので飲んだか飲んでいないかわかりやすいです。
野菜嫌いなんですけれども,nanako,5.0,2012年8月31日,私は朝飲みながら通勤、夜寝る前に一本飲んでます。そもそもしこたま野菜が嫌いで、野菜を極力（というか完璧に）避けた生活を送っていたんですけれど、さすがに拙いと思いつつ飲用を始めてみました。あくまで個人的な見解ですけれどもかごめの同様の商品と飲み比べてみて、こちらの方が飲みやすかったし（味については他のレビュアーの方がコメントされているので割愛しますが）、それに結構お腹に貯まるので食事量が減ったかなとも。夜食代わりに飲んだら体重にも優しかったです（笑）ただ、あくまで補助食品だとも思います。一日分の野菜という名称ですけれど、食物繊維やら何やらも飲みやすいように加工の段階で粉砕玉砕大喝采されていると思うので少なくとも一食はサラダ入れて、日に二本くらいは飲んだほうが、お通じやら体調やらはいいなぁという感じ。どうせ飲むし、Amazonだと割安だしってことで、今のところ定期便で二ヶ月目、計４８本頼んで飲んでます。
野菜ジュース,グズラ,5.0,2014年9月4日,ただ甘いだけのジュースと比べたら、栄養ありそうなので健康でいたい方は、伊藤園の１日分の野菜を飲んで元気出しましょう。
助かります,福富善久,5.0,2014年12月18日,野菜をあまりとらず、好きではない私としてはこれひとつで一日分の野菜がとれて重宝しております。
しっかり野菜が摂れる,tkts,5.0,2014年12月14日,野菜ジュースにありがちな製造後の栄養価の欠損がなく、それを製造過程で補ってあるので野菜を無駄なくしっかりと摂ることができます。食物繊維も比較的多い方なので嬉しい。
とてもおいしいです。,ゆママ,5.0,2015年3月12日,最近野菜不足を感じ、この手のドリンクで何が良いのか迷いましたが、コンビニでカ○メと、この伊藤園と一本づつ購入し試飲してこちらの商品を箱買いすることにしました。カ○メは、トマトが濃い感じと、甘いのとドロッと感、伊藤園は、そこまで甘くなく、ほんの少しフルーツ感がある感じでしょうか・・（個人の感想です。）カ○メさんも嫌いではなかったのですが、今回はこちらに決めました。配送も早くとても満足です。
値段！！,ahn90,3.0,2014年8月17日,最近はスーパーの特売りで値段が下がる傾向なのに何時も変わらぬ値段が、、気になるな！！
普通です,ｔ３３３,3.0,2015年1月19日,ほぼ毎日飲んでます。よくよく考えると定期購入がおとこかな？と思ってます。
絶対にリピート,kz_yb,5.0,2014年8月15日,何しろ安いのでリピートです。一人暮らしには最適な商品です。味も好みです。
安いしお得！！,ちゅーりっぷ,5.0,2014年8月13日,定期購入しています。パックは割高ですが、毎日の日課にするにはとてもいいです。今のところ1か月24本なので、量を増やすか今検討中です。
野菜不足の補いに。,RITSUN,5.0,2014年11月21日,毎朝黒酢を少し入れて、飲んでいます。野菜不足を補うためにはいいのではと思っています。
また買いたい,ぱそ,5.0,2014年7月30日,朝に飲んでます。手軽に野菜をとれてイイと思います。味も飲みやすいです。
毎日のんでいます,えむ,5.0,2014年7月25日,どうしても野菜不足になりがちなので毎日のんでいますとても飲みやすいので助かります
黙って美味しい,田神　順治,5.0,2014年7月12日,塩分無添加なので気兼ねなくのめる。弁当の共に軽くて具合がよい。外食の多い人には特におすすめ。
野菜を取るために買いました。,tomi,3.0,2013年11月20日,野菜が不足しがちなため買いました。栄養分だけ取るにはよいかもしれませんが、塩気が非常にあります。できればサラダを食べたほうがよいです。
入ってきた箱が・・・,T.M,3.0,2014年7月20日,品物自身は以前から買っていて「ニンジン味の飲みやすい野菜ジュース」として問題無かったのですが、なぜか今回「４セット入っているのか?」と思えるくらい馬鹿でかいハコに入ってきました・・・なので★一つ減点で★３です
